SU2_SEVEN_SHALLOW_SMALL_SWITCH_COVER_Z3 tasks=43 workers=1 start=1
SU2_SEVEN_SHALLOW_SMALL_SWITCH_COVER_Z3 progress=1/43 assigned=2 failed=0
SU2_SEVEN_SHALLOW_SMALL_SWITCH_COVER_Z3 progress=1/43 assigned=2 failed=0
SU2_SEVEN_SHALLOW_SMALL_SWITCH_COVER_Z3 progress=1/43 assigned=2 failed=0
SU2_SEVEN_SHALLOW_SMALL_SWITCH_COVER_Z3 progress=1/43 assigned=2 failed=0
SU2_SEVEN_SHALLOW_SMALL_SWITCH_COVER_Z3 progress=1/43 assigned=2 failed=0
SU2_SEVEN_SHALLOW_SMALL_SWITCH_COVER_Z3 progress=1/43 assigned=2 failed=0
SU2_SEVEN_SHALLOW_SMALL_SWITCH_COVER_Z3 progress=1/43 assigned=2 failed=0
SU2_SEVEN_SHALLOW_SMALL_SWITCH_COVER_Z3 progress=1/43 assigned=2 failed=0
SU2_SEVEN_SHALLOW_SMALL_SWITCH_COVER_Z3 progress=2/43 assigned=3 failed=0
SU2_SEVEN_SHALLOW_SMALL_SWITCH_COVER_Z3 progress=2/43 assigned=3 failed=0
SU2_SEVEN_SHALLOW_SMALL_SWITCH_COVER_Z3 progress=3/43 assigned=4 failed=0
SU2_SEVEN_SHALLOW_SMALL_SWITCH_COVER_Z3 progress=3/43 assigned=4 failed=0
SU2_SEVEN_SHALLOW_SMALL_SWITCH_COVER_Z3 progress=3/43 assigned=4 failed=0
SU2_SEVEN_SHALLOW_SMALL_SWITCH_COVER_Z3 progress=3/43 assigned=4 failed=0
SU2_SEVEN_SHALLOW_SMALL_SWITCH_COVER_Z3 progress=3/43 assigned=4 failed=0
SU2_SEVEN_SHALLOW_SMALL_SWITCH_COVER_Z3 progress=3/43 assigned=4 failed=0
SU2_SEVEN_SHALLOW_SMALL_SWITCH_COVER_Z3 progress=3/43 assigned=4 failed=0
SU2_SEVEN_SHALLOW_SMALL_SWITCH_COVER_Z3 progress=3/43 assigned=4 failed=0
SU2_SEVEN_SHALLOW_SMALL_SWITCH_COVER_Z3 progress=3/43 assigned=4 failed=0
SU2_SEVEN_SHALLOW_SMALL_SWITCH_COVER_Z3 progress=3/43 assigned=4 failed=0
SU2_SEVEN_SHALLOW_SMALL_SWITCH_COVER_Z3 progress=3/43 assigned=4 failed=0
SU2_SEVEN_SHALLOW_SMALL_SWITCH_COVER_Z3 progress=3/43 assigned=4 failed=0
SU2_SEVEN_SHALLOW_SMALL_SWITCH_COVER_Z3 progress=3/43 assigned=4 failed=0
SU2_SEVEN_SHALLOW_SMALL_SWITCH_COVER_Z3 progress=3/43 assigned=4 failed=0
SU2_SEVEN_SHALLOW_SMALL_SWITCH_COVER_Z3 progress=3/43 assigned=4 failed=0
SU2_SEVEN_SHALLOW_SMALL_SWITCH_COVER_Z3 progress=3/43 assigned=4 failed=0
SU2_SEVEN_SHALLOW_SMALL_SWITCH_COVER_Z3 progress=3/43 assigned=4 failed=0
SU2_SEVEN_SHALLOW_SMALL_SWITCH_COVER_Z3 progress=3/43 assigned=4 failed=0
SU2_SEVEN_SHALLOW_SMALL_SWITCH_COVER_Z3 progress=3/43 assigned=4 failed=0
SU2_SEVEN_SHALLOW_SMALL_SWITCH_COVER_Z3 progress=9/43 assigned=10 failed=0
SU2_SEVEN_SHALLOW_SMALL_SWITCH_COVER_Z3 progress=9/43 assigned=10 failed=0
SU2_SEVEN_SHALLOW_SMALL_SWITCH_COVER_Z3 progress=9/43 assigned=10 failed=0
SU2_SEVEN_SHALLOW_SMALL_SWITCH_COVER_Z3 progress=9/43 assigned=10 failed=0
SU2_SEVEN_SHALLOW_SMALL_SWITCH_COVER_Z3 progress=9/43 assigned=10 failed=0
SU2_SEVEN_SHALLOW_SMALL_SWITCH_COVER_Z3 progress=9/43 assigned=10 failed=0
SU2_SEVEN_SHALLOW_SMALL_SWITCH_COVER_Z3 progress=9/43 assigned=10 failed=0
SU2_SEVEN_SHALLOW_SMALL_SWITCH_COVER_Z3 progress=10/43 assigned=11 failed=0
SU2_SEVEN_SHALLOW_SMALL_SWITCH_COVER_Z3 progress=11/43 assigned=12 failed=0
SU2_SEVEN_SHALLOW_SMALL_SWITCH_COVER_Z3 progress=11/43 assigned=12 failed=0
SU2_SEVEN_SHALLOW_SMALL_SWITCH_COVER_Z3 progress=11/43 assigned=12 failed=0
SU2_SEVEN_SHALLOW_SMALL_SWITCH_COVER_Z3 progress=11/43 assigned=12 failed=0
SU2_SEVEN_SHALLOW_SMALL_SWITCH_COVER_Z3 progress=11/43 assigned=12 failed=0
SU2_SEVEN_SHALLOW_SMALL_SWITCH_COVER_Z3 progress=11/43 assigned=12 failed=0
SU2_SEVEN_SHALLOW_SMALL_SWITCH_COVER_Z3 progress=11/43 assigned=12 failed=0
SU2_SEVEN_SHALLOW_SMALL_SWITCH_COVER_Z3 progress=11/43 assigned=12 failed=0
SU2_SEVEN_SHALLOW_SMALL_SWITCH_COVER_Z3 progress=11/43 assigned=12 failed=0
SU2_SEVEN_SHALLOW_SMALL_SWITCH_COVER_Z3 progress=17/43 assigned=18 failed=0
SU2_SEVEN_SHALLOW_SMALL_SWITCH_COVER_Z3 progress=17/43 assigned=18 failed=0
