B/C residual exact complement-frontier GMP verifier
VERIFIES exact frontier for window_bound(q) * M_K < 2^(2q)
where M_K=sum_{d=0}^K (d+1)*s_d and s_{n+1}=n*s_n+n*s_{n-1}-binom(n,2)*s_{n-2}
window_bound(q) is the residual j-q bound from cor:post29-bc-window-size-strata, with 30899-q for q>=29
host=optimus
q_min=15 q_max=218 k_cap=218 OpenMP threads=64
stable_progress index=10/218
stable_progress index=20/218
stable_progress index=30/218
stable_progress index=40/218
stable_progress index=50/218
stable_progress index=60/218
stable_progress index=70/218
stable_progress index=80/218
stable_progress index=90/218
stable_progress index=100/218
stable_progress index=110/218
stable_progress index=120/218
stable_progress index=130/218
stable_progress index=140/218
stable_progress index=150/218
stable_progress index=160/218
stable_progress index=170/218
stable_progress index=180/218
stable_progress index=190/218
stable_progress index=200/218
stable_progress index=210/218
stable_progress index=218/218
progress completed=25/204 last_q=61 failures=0
progress completed=50/204 last_q=117 failures=0
progress completed=75/204 last_q=152 failures=0
progress completed=100/204 last_q=176 failures=0
progress completed=125/204 last_q=197 failures=0
progress completed=150/204 last_q=21 failures=0
progress completed=175/204 last_q=35 failures=0
progress completed=200/204 last_q=128 failures=0
progress completed=204/204 last_q=134 failures=0
frontier q=83 window_bound=30816 K=38 lhs_bits=165 rhs_bits=167 margin_bits=166 log10_lhs_over_rhs=-0.309585527639796965 next_K=39 next_log10_lhs_over_rhs=1.28657345904317566 status=OK
frontier q=84 window_bound=30815 K=38 lhs_bits=165 rhs_bits=169 margin_bits=168 log10_lhs_over_rhs=-0.911659612345509629 next_K=39 next_log10_lhs_over_rhs=0.684499374337470101 status=OK
frontier q=85 window_bound=30814 K=38 lhs_bits=165 rhs_bits=171 margin_bits=170 log10_lhs_over_rhs=-1.51373369750857734 next_K=39 next_log10_lhs_over_rhs=0.0824252891743952887 status=OK
frontier q=86 window_bound=30813 K=39 lhs_bits=171 rhs_bits=173 margin_bits=172 log10_lhs_over_rhs=-0.519648796446062988 next_K=40 next_log10_lhs_over_rhs=1.087390022432416 status=OK
frontier q=87 window_bound=30812 K=39 lhs_bits=171 rhs_bits=175 margin_bits=174 log10_lhs_over_rhs=-1.12172288252394736 next_K=40 next_log10_lhs_over_rhs=0.48531593635453163 status=OK
frontier q=88 window_bound=30811 K=40 lhs_bits=176 rhs_bits=177 margin_bits=174 log10_lhs_over_rhs=-0.116758150180800158 next_K=41 next_log10_lhs_over_rhs=1.50089404243175295 status=OK
frontier q=89 window_bound=30810 K=40 lhs_bits=176 rhs_bits=179 margin_bits=178 log10_lhs_over_rhs=-0.718832237173614885 next_K=41 next_log10_lhs_over_rhs=0.898819955438938223 status=OK
frontier q=90 window_bound=30809 K=40 lhs_bits=176 rhs_bits=181 margin_bits=180 log10_lhs_over_rhs=-1.32090632462394098 next_K=41 next_log10_lhs_over_rhs=0.296745867988612133 status=OK
frontier q=91 window_bound=30808 K=41 lhs_bits=181 rhs_bits=183 margin_bits=182 log10_lhs_over_rhs=-0.30532821991925374 next_K=42 next_log10_lhs_over_rhs=1.32268365499935925 status=OK
frontier q=92 window_bound=30807 K=41 lhs_bits=181 rhs_bits=185 margin_bits=184 log10_lhs_over_rhs=-0.90740230828468782 next_K=42 next_log10_lhs_over_rhs=0.720609566633925169 status=OK
frontier q=93 window_bound=30806 K=41 lhs_bits=181 rhs_bits=187 margin_bits=186 log10_lhs_over_rhs=-1.50947639710771853 next_K=42 next_log10_lhs_over_rhs=0.118535477810894463 status=OK
frontier q=94 window_bound=30805 K=42 lhs_bits=187 rhs_bits=189 margin_bits=188 log10_lhs_over_rhs=-0.483538611469775503 next_K=43 next_log10_lhs_over_rhs=1.15459112329878621 status=OK
